POST	api/v1/products/import	admin.products.import	Marvel\Http\Controllers\ProductImportController@import	api,auth:sanctum,throttle:admin,permission:create-product|super_admin
GET	api/v1/products/import/{id}	admin.products.import.status	Marvel\Http\Controllers\ProductImportController@status	api,auth:sanctum,throttle:admin,permission:create-product|super_admin
POST	api/v1/products/import/{id}/cancel	admin.products.import.cancel	Marvel\Http\Controllers\ProductImportController@cancel	api,auth:sanctum,throttle:admin,permission:create-product|super_admin
GET	api/v1/products/import/{id}/download-errors	admin.products.import.download-errors	Marvel\Http\Controllers\ProductImportController@downloadErrors	api,auth:sanctum,throttle:admin,permission:create-product|super_admin
GET	api/v1/products	products.index	Marvel\Http\Controllers\ProductController@index	api,auth:sanctum,throttle:admin,permission:view-products
POST	api/v1/products	products.store	Marvel\Http\Controllers\ProductController@store	api,auth:sanctum,throttle:admin,permission:create-product
GET	api/v1/products/{product}	products.show	Marvel\Http\Controllers\ProductController@show	api,auth:sanctum,throttle:admin,permission:view-products
PUT|PATCH	api/v1/products/{product}	products.update	Marvel\Http\Controllers\ProductController@update	api,auth:sanctum,throttle:admin,permission:update-product
DELETE	api/v1/products/{product}	products.destroy	Marvel\Http\Controllers\ProductController@destroy	api,auth:sanctum,throttle:admin,permission:delete-product
GET	api/v1/products/{product}/digital-assets		Marvel\Http\Controllers\DigitalAssetController@index	api,auth:sanctum,throttle:admin,permission:view-products
POST	api/v1/products/{product}/digital-assets	admin.products.digital-assets.store	Marvel\Http\Controllers\DigitalAssetController@store	api,auth:sanctum,throttle:admin,permission:create-product
PUT	api/v1/digital-assets/{uuid}	admin.digital-assets.update	Marvel\Http\Controllers\DigitalAssetController@update	api,auth:sanctum,throttle:admin,permission:update-product
DELETE	api/v1/digital-assets/{uuid}	admin.digital-assets.destroy	Marvel\Http\Controllers\DigitalAssetController@destroy	api,auth:sanctum,throttle:admin,permission:update-product
PUT	api/v1/flash-sale/reorder		Marvel\Http\Controllers\FlashSaleController@reorder	api,auth:sanctum,throttle:admin,permission:update-flash-sale
GET	api/v1/flash-sale	flash-sale.index	Marvel\Http\Controllers\FlashSaleController@index	api,auth:sanctum,throttle:admin,permission:view-flash-sale
POST	api/v1/flash-sale	flash-sale.store	Marvel\Http\Controllers\FlashSaleController@store	api,auth:sanctum,throttle:admin,permission:create-flash-sale
GET	api/v1/flash-sale/{flash_sale}	flash-sale.show	Marvel\Http\Controllers\FlashSaleController@show	api,auth:sanctum,throttle:admin,permission:view-flash-sale
PUT|PATCH	api/v1/flash-sale/{flash_sale}	flash-sale.update	Marvel\Http\Controllers\FlashSaleController@update	api,auth:sanctum,throttle:admin,permission:update-flash-sale
DELETE	api/v1/flash-sale/{flash_sale}	flash-sale.destroy	Marvel\Http\Controllers\FlashSaleController@destroy	api,auth:sanctum,throttle:admin,permission:delete-flash-sale
GET	api/v1/product-flash-sale-info		Marvel\Http\Controllers\FlashSaleController@getFlashSaleInfoByProductID	api,auth:sanctum,throttle:admin
PUT	api/v1/faqs/reorder		Marvel\Http\Controllers\FaqsController@reorder	api,auth:sanctum,throttle:admin,permission:update-faq
GET	api/v1/faqs	faqs.index	Marvel\Http\Controllers\FaqsController@index	api,auth:sanctum,throttle:admin,permission:view-faqs
POST	api/v1/faqs	faqs.store	Marvel\Http\Controllers\FaqsController@store	api,auth:sanctum,throttle:admin,permission:create-faq
GET	api/v1/faqs/{faq}	faqs.show	Marvel\Http\Controllers\FaqsController@show	api,auth:sanctum,throttle:admin,permission:view-faqs
PUT|PATCH	api/v1/faqs/{faq}	faqs.update	Marvel\Http\Controllers\FaqsController@update	api,auth:sanctum,throttle:admin,permission:update-faq
DELETE	api/v1/faqs/{faq}	faqs.destroy	Marvel\Http\Controllers\FaqsController@destroy	api,auth:sanctum,throttle:admin,permission:delete-faq
GET	api/v1/coupons/{coupon}/assignments		Marvel\Http\Controllers\CouponAssignmentController@index	api,auth:sanctum,throttle:admin,permission:view-coupon-assignments
POST	api/v1/coupons/{coupon}/assignments		Marvel\Http\Controllers\CouponAssignmentController@store	api,auth:sanctum,throttle:admin,permission:create-coupon-assignment
GET	api/v1/coupons/{coupon}/assignments/{assignment}		Marvel\Http\Controllers\CouponAssignmentController@show	api,auth:sanctum,throttle:admin,permission:view-coupon-assignments
PUT	api/v1/coupons/{coupon}/assignments/{assignment}		Marvel\Http\Controllers\CouponAssignmentController@update	api,auth:sanctum,throttle:admin,permission:update-coupon-assignment
DELETE	api/v1/coupons/{coupon}/assignments/{assignment}		Marvel\Http\Controllers\CouponAssignmentController@destroy	api,auth:sanctum,throttle:admin,permission:delete-coupon-assignment
GET	api/v1/coupons	coupons.index	Marvel\Http\Controllers\CouponController@index	api,auth:sanctum,throttle:admin,permission:view-coupons
POST	api/v1/coupons	coupons.store	Marvel\Http\Controllers\CouponController@store	api,auth:sanctum,throttle:admin,permission:create-coupon
GET	api/v1/coupons/{coupon}	coupons.show	Marvel\Http\Controllers\CouponController@show	api,auth:sanctum,throttle:admin,permission:view-coupons
PUT|PATCH	api/v1/coupons/{coupon}	coupons.update	Marvel\Http\Controllers\CouponController@update	api,auth:sanctum,throttle:admin,permission:update-coupon
DELETE	api/v1/coupons/{coupon}	coupons.destroy	Marvel\Http\Controllers\CouponController@destroy	api,auth:sanctum,throttle:admin,permission:delete-coupon
PATCH	api/v1/wishlists/toggle		Marvel\Http\Controllers\WishlistController@toggle	api,auth:sanctum,throttle:admin
GET	api/v1/wishlists	wishlists.index	Marvel\Http\Controllers\WishlistController@index	api,auth:sanctum,throttle:admin
POST	api/v1/wishlists	wishlists.store	Marvel\Http\Controllers\WishlistController@store	api,auth:sanctum,throttle:admin
GET	api/v1/wishlists/in_wishlist/{product_id}		Marvel\Http\Controllers\WishlistController@in_wishlist	api,auth:sanctum,throttle:admin
GET	api/v1/promotions	promotions.index	Marvel\Http\Controllers\PromotionController@index	api,auth:sanctum,throttle:admin,permission:view-promotion
POST	api/v1/promotions	promotions.store	Marvel\Http\Controllers\PromotionController@store	api,auth:sanctum,throttle:admin,permission:create-promotion
GET	api/v1/promotions/{promotion}	promotions.show	Marvel\Http\Controllers\PromotionController@show	api,auth:sanctum,throttle:admin,permission:view-promotion
PUT|PATCH	api/v1/promotions/{promotion}	promotions.update	Marvel\Http\Controllers\PromotionController@update	api,auth:sanctum,throttle:admin,permission:update-promotion
DELETE	api/v1/promotions/{promotion}	promotions.destroy	Marvel\Http\Controllers\PromotionController@destroy	api,auth:sanctum,throttle:admin,permission:delete-promotion
GET	api/v1/tags	tags.index	Marvel\Http\Controllers\TagController@index	api,auth:sanctum,throttle:admin,permission:view-tags
POST	api/v1/tags	tags.store	Marvel\Http\Controllers\TagController@store	api,auth:sanctum,throttle:admin,permission:create-tags
GET	api/v1/tags/{tag}	tags.show	Marvel\Http\Controllers\TagController@show	api,auth:sanctum,throttle:admin,permission:view-tags
PUT|PATCH	api/v1/tags/{tag}	tags.update	Marvel\Http\Controllers\TagController@update	api,auth:sanctum,throttle:admin,permission:update-tags
DELETE	api/v1/tags/{tag}	tags.destroy	Marvel\Http\Controllers\TagController@destroy	api,auth:sanctum,throttle:admin,permission:delete-tags
GET	api/v1/roles		Marvel\Http\Controllers\RoleAndPermissionController@getAllRoles	api,auth:sanctum,throttle:admin,permission:view-roles
GET	api/v1/roles/{id}		Marvel\Http\Controllers\RoleAndPermissionController@showRole	api,auth:sanctum,throttle:admin,permission:view-role
POST	api/v1/roles		Marvel\Http\Controllers\RoleAndPermissionController@addRole	api,auth:sanctum,throttle:admin,permission:create-roles
PUT	api/v1/roles/{id}		Marvel\Http\Controllers\RoleAndPermissionController@updateRole	api,auth:sanctum,throttle:admin,permission:update-roles
DELETE	api/v1/roles/{id}		Marvel\Http\Controllers\RoleAndPermissionController@destroyRole	api,auth:sanctum,throttle:admin,permission:delete-roles
POST	api/v1/users/{userId}/assign-role		Marvel\Http\Controllers\RoleAndPermissionController@assignRole	api,auth:sanctum,throttle:admin,permission:assign-role
POST	api/v1/users/{userId}/remove-role		Marvel\Http\Controllers\RoleAndPermissionController@removeRoleFromUser	api,auth:sanctum,throttle:admin,permission:remove-role
GET	api/v1/permissions		Marvel\Http\Controllers\RoleAndPermissionController@getAllPermissions	api,auth:sanctum,throttle:admin,role:super_admin
POST	api/v1/roles/{roleId}/permissions		Marvel\Http\Controllers\RoleAndPermissionController@assignPermissionToRole	api,auth:sanctum,throttle:admin,role:super_admin
POST	api/v1/users/{userId}/permissions		Marvel\Http\Controllers\RoleAndPermissionController@givePermission	api,auth:sanctum,throttle:admin,role:super_admin
PUT	api/v1/users/{userId}/permissions		Marvel\Http\Controllers\RoleAndPermissionController@syncPermissions	api,auth:sanctum,throttle:admin,role:super_admin
DELETE	api/v1/users/{userId}/permissions		Marvel\Http\Controllers\RoleAndPermissionController@removePermission	api,auth:sanctum,throttle:admin,role:super_admin
POST	api/v1/content-pages/{content_page}/attach-sections		Marvel\Http\Controllers\ContentPageController@attachSections	api,auth:sanctum,throttle:admin,permission:update-content-pages
PATCH	api/v1/content-pages/{content_page}/toggle-active		Marvel\Http\Controllers\ContentPageController@toggleActive	api,auth:sanctum,throttle:admin,permission:update-content-pages
GET	api/v1/content-pages	content-pages.index	Marvel\Http\Controllers\ContentPageController@index	api,auth:sanctum,throttle:admin,permission:view-content-pages
POST	api/v1/content-pages	content-pages.store	Marvel\Http\Controllers\ContentPageController@store	api,auth:sanctum,throttle:admin,permission:create-content-pages
GET	api/v1/content-pages/{content_page}	content-pages.show	Marvel\Http\Controllers\ContentPageController@show	api,auth:sanctum,throttle:admin,permission:view-content-pages
PUT|PATCH	api/v1/content-pages/{content_page}	content-pages.update	Marvel\Http\Controllers\ContentPageController@update	api,auth:sanctum,throttle:admin,permission:update-content-pages
DELETE	api/v1/content-pages/{content_page}	content-pages.destroy	Marvel\Http\Controllers\ContentPageController@destroy	api,auth:sanctum,throttle:admin,permission:delete-content-pages
POST	api/v1/sections/reorder		Marvel\Http\Controllers\SectionController@reorder	api,auth:sanctum,throttle:admin,permission:update-sections
GET	api/v1/sections/types		Marvel\Http\Controllers\SectionController@getTypeSection	api,auth:sanctum,throttle:admin,permission:view-sections
PATCH	api/v1/sections/{section}/toggle-active		Marvel\Http\Controllers\SectionController@toggleStatus	api,auth:sanctum,throttle:admin,permission:update-sections
GET	api/v1/sections	sections.index	Marvel\Http\Controllers\SectionController@index	api,auth:sanctum,throttle:admin,permission:view-sections
POST	api/v1/sections	sections.store	Marvel\Http\Controllers\SectionController@store	api,auth:sanctum,throttle:admin,permission:create-sections
GET	api/v1/sections/{section}	sections.show	Marvel\Http\Controllers\SectionController@show	api,auth:sanctum,throttle:admin,permission:view-sections
PUT|PATCH	api/v1/sections/{section}	sections.update	Marvel\Http\Controllers\SectionController@update	api,auth:sanctum,throttle:admin,permission:update-sections
DELETE	api/v1/sections/{section}	sections.destroy	Marvel\Http\Controllers\SectionController@destroy	api,auth:sanctum,throttle:admin,permission:delete-sections
GET	api/v1/section-types	section-types.index	Marvel\Http\Controllers\SectionTypeController@index	api,auth:sanctum,throttle:admin,permission:view-section-types
POST	api/v1/section-types	section-types.store	Marvel\Http\Controllers\SectionTypeController@store	api,auth:sanctum,throttle:admin,permission:create-section-types
GET	api/v1/section-types/{section_type}	section-types.show	Marvel\Http\Controllers\SectionTypeController@show	api,auth:sanctum,throttle:admin,permission:view-section-types
PUT|PATCH	api/v1/section-types/{section_type}	section-types.update	Marvel\Http\Controllers\SectionTypeController@update	api,auth:sanctum,throttle:admin,permission:update-section-types
DELETE	api/v1/section-types/{section_type}	section-types.destroy	Marvel\Http\Controllers\SectionTypeController@destroy	api,auth:sanctum,throttle:admin,permission:delete-section-types
POST	api/v1/section-types/{type}/settings		Marvel\Http\Controllers\SectionTypeController@updateSettings	api,auth:sanctum,throttle:admin,permission:update-section-types
GET	api/v1/section-types/{type}/settings		Marvel\Http\Controllers\SectionTypeController@settings	api,auth:sanctum,throttle:admin,permission:view-section-types
GET	api/v1/static-pages		Marvel\Http\Controllers\StaticPageController@index	api,auth:sanctum,throttle:admin,permission:view-static-pages
GET	api/v1/static-pages/{static_page}		Marvel\Http\Controllers\StaticPageController@show	api,auth:sanctum,throttle:admin,permission:view-static-pages
PUT	api/v1/static-pages/{static_page}		Marvel\Http\Controllers\StaticPageController@update	api,auth:sanctum,throttle:admin,permission:update-static-pages
POST	api/v1/static-pages/{static_page}/sections		Marvel\Http\Controllers\StaticPageController@storeSection	api,auth:sanctum,throttle:admin,permission:create-static-sections
POST	api/v1/static-pages/{static_page}/sections/reorder		Marvel\Http\Controllers\StaticPageController@reorderSections	api,auth:sanctum,throttle:admin,permission:update-static-sections
PUT	api/v1/static-pages/{static_page}/sections/{static_section}		Marvel\Http\Controllers\StaticPageController@updateSection	api,auth:sanctum,throttle:admin,permission:update-static-sections
DELETE	api/v1/static-pages/{static_page}/sections/{static_section}		Marvel\Http\Controllers\StaticPageController@destroySection	api,auth:sanctum,throttle:admin,permission:delete-static-sections
GET	api/v1/users	users.index	Marvel\Http\Controllers\UserController@index	api,auth:sanctum,throttle:admin,permission:view-users
POST	api/v1/users	users.store	Marvel\Http\Controllers\UserController@store	api,auth:sanctum,throttle:admin
GET	api/v1/users/{user}	users.show	Marvel\Http\Controllers\UserController@show	api,auth:sanctum,throttle:admin,permission:view-users
PUT|PATCH	api/v1/users/{user}	users.update	Marvel\Http\Controllers\UserController@update	api,auth:sanctum,throttle:admin,permission:edit-user
DELETE	api/v1/users/{user}	users.destroy	Marvel\Http\Controllers\UserController@destroy	api,auth:sanctum,throttle:admin,permission:delete-user
POST	api/v1/users/block-user		Marvel\Http\Controllers\UserController@banUser	api,auth:sanctum,throttle:admin,permission:ban-user
POST	api/v1/users/unblock-user		Marvel\Http\Controllers\UserController@activeUser	api,auth:sanctum,throttle:admin,permission:activate-user
POST	api/v1/add-points		Marvel\Http\Controllers\UserController@addPoints	api,auth:sanctum,throttle:admin,permission:add-points
POST	api/v1/users/make-admin		Marvel\Http\Controllers\UserController@makeOrRevokeAdmin	api,auth:sanctum,throttle:admin
GET	api/v1/product-type		Closure	api,auth:sanctum,throttle:admin
GET	api/v1/cart		Marvel\Http\Controllers\CartController@index	api,auth:sanctum,throttle:cart
POST	api/v1/cart		Marvel\Http\Controllers\CartController@store	api,auth:sanctum,throttle:cart
GET	api/v1/cart/{id}		Marvel\Http\Controllers\CartController@show	api,auth:sanctum,throttle:cart
POST	api/v1/cart/bulk-items		Marvel\Http\Controllers\CartController@pluckItemsToCart	api,auth:sanctum,throttle:cart
PUT	api/v1/cart/update-item		Marvel\Http\Controllers\CartController@update	api,auth:sanctum,throttle:cart
DELETE	api/v1/cart/delete-item/{itemId}		Marvel\Http\Controllers\CartController@deleteItemFromCart	api,auth:sanctum,throttle:cart
DELETE	api/v1/cart/delete-items		Marvel\Http\Controllers\CartController@destroy	api,auth:sanctum,throttle:cart
GET	api/v1/dashboard/overview		App\Http\Controllers\Api\General\DashboardController@overview	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/revenue		App\Http\Controllers\Api\General\DashboardController@revenue	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/order-stats		App\Http\Controllers\Api\General\DashboardController@orderStats	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/recent-orders		App\Http\Controllers\Api\General\DashboardController@recentOrders	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/top-products		App\Http\Controllers\Api\General\DashboardController@topProducts	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/category-stats		App\Http\Controllers\Api\General\DashboardController@categoryStats	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/low-stock		App\Http\Controllers\Api\General\DashboardController@lowStock	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/sales		App\Http\Controllers\Api\General\DashboardController@salesAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/customers		App\Http\Controllers\Api\General\DashboardController@customerAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/products		App\Http\Controllers\Api\General\DashboardController@productAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/orders		App\Http\Controllers\Api\General\DashboardController@orderAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/categories		App\Http\Controllers\Api\General\DashboardController@categoryAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/coupons		App\Http\Controllers\Api\General\DashboardController@couponAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/cart		App\Http\Controllers\Api\General\DashboardController@cartAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/finance		App\Http\Controllers\Api\General\DashboardController@financeAnalytics	api,auth:sanctum,throttle:analytics
GET	api/v1/dashboard/reconciliation		App\Http\Controllers\Api\General\DashboardController@reconciliation	api,auth:sanctum,throttle:analytics
GET	api/v1/admin/notifications		Marvel\Http\Controllers\NotificationController@index	api,permission:view-notifications,auth:sanctum
GET	api/v1/admin/notifications/unread		Marvel\Http\Controllers\NotificationController@unread	api,permission:view-notifications,auth:sanctum
PATCH	api/v1/admin/notifications/{id}/read		Marvel\Http\Controllers\NotificationController@markAsRead	api,permission:manage-notifications,auth:sanctum
PATCH	api/v1/admin/notifications/read-all		Marvel\Http\Controllers\NotificationController@markAllAsRead	api,permission:manage-notifications,auth:sanctum
DELETE	api/v1/admin/notifications/{id}		Marvel\Http\Controllers\NotificationController@destroy	api,permission:manage-notifications,auth:sanctum
DELETE	api/v1/admin/notifications		Marvel\Http\Controllers\NotificationController@destroyAll	api,permission:manage-notifications,auth:sanctum
GET	api/v1/notifications		Marvel\Http\Controllers\NotificationController@index	api,auth:sanctum
GET	api/v1/notifications/unread		Marvel\Http\Controllers\NotificationController@unread	api,auth:sanctum
GET	api/v1/notifications/{id}		Marvel\Http\Controllers\NotificationController@show	api,auth:sanctum
PATCH	api/v1/notifications/{id}/read		Marvel\Http\Controllers\NotificationController@markAsRead	api,auth:sanctum
POST	api/v1/notifications/read-all		Marvel\Http\Controllers\NotificationController@markAllAsRead	api,auth:sanctum
DELETE	api/v1/notifications/{id}		Marvel\Http\Controllers\NotificationController@destroy	api,auth:sanctum
GET	api/v1/refunds	refunds.index	Marvel\Http\Controllers\RefundController@index	api,throttle:refunds
POST	api/v1/refunds	refunds.store	Marvel\Http\Controllers\RefundController@store	api,throttle:refunds
GET	api/v1/refunds/{refund}	refunds.show	Marvel\Http\Controllers\RefundController@show	api,throttle:refunds
PUT|PATCH	api/v1/refunds/{refund}	refunds.update	Marvel\Http\Controllers\RefundController@update	api,throttle:refunds
DELETE	api/v1/refunds/{refund}	refunds.destroy	Marvel\Http\Controllers\RefundController@destroy	api,throttle:refunds
GET	api/v1/shipments		App\Http\Controllers\Api\ShipmentController@index	api,auth:sanctum,permission:view-shipments
GET	api/v1/shipments/uuid/{uuid}		App\Http\Controllers\Api\ShipmentController@showByUuid	api,auth:sanctum,permission:view-shipment
GET	api/v1/shipments/{id}		App\Http\Controllers\Api\ShipmentController@show	api,auth:sanctum,permission:view-shipment
POST	api/v1/shipments		App\Http\Controllers\Api\ShipmentController@store	api,auth:sanctum,permission:create-shipment
PUT	api/v1/shipments/{id}/status		App\Http\Controllers\Api\ShipmentController@updateStatus	api,auth:sanctum,permission:update-shipment
PUT	api/v1/shipments/{id}		App\Http\Controllers\Api\ShipmentController@update	api,auth:sanctum,permission:update-shipment
GET	api/v1/invoices		App\Http\Controllers\Api\InvoiceController@index	api,auth:sanctum,permission:view-invoices
GET	api/v1/invoices/{uuid}/download		App\Http\Controllers\Api\InvoiceController@download	api,auth:sanctum,throttle:30,1
GET	api/v1/invoices/{uuid}/view		App\Http\Controllers\Api\InvoiceController@view	api,auth:sanctum,throttle:30,1
GET	api/v1/invoices/{id}		App\Http\Controllers\Api\InvoiceController@show	api,auth:sanctum,permission:view-invoice
POST	api/v1/invoices/{id}/regenerate		App\Http\Controllers\Api\InvoiceController@regenerate	api,auth:sanctum,permission:regenerate-invoice
POST	api/v1/invoices/{id}/correct		App\Http\Controllers\Api\InvoiceController@correct	api,auth:sanctum,permission:correct-invoice
POST	api/v1/invoices/{id}/cancel		App\Http\Controllers\Api\InvoiceController@cancel	api,auth:sanctum,permission:cancel-invoice
POST	api/v1/invoices/{id}/debit-note		App\Http\Controllers\Api\InvoiceController@issueDebitNote	api,auth:sanctum,permission:issue-debit-note
GET	api/v1/invoices/verify/{uuid}		App\Http\Controllers\Api\InvoiceController@verify	api,auth:sanctum,throttle:5,1
GET	api/v1/invoices/uuid/{uuid}		App\Http\Controllers\Api\InvoiceController@showByUuid	api,auth:sanctum,permission:view-invoice
GET	api/v1/check-card-payment		Closure	api
GET	api/v1/enum-types		Closure	api
